scenario,theta_occ,theta_light,theta_plug
exp1_clean,0.9683591469929939,0.9377241264871742,0.9487340084664063
exp1_clean,0.9169996338043515,0.5898522461867004,0.977371711834062
exp1_clean,0.6348190379475964,0.9771320506475777,0.814242859811143
exp1_clean,0.9020928766245541,0.7653937261657904,0.7403357308210667
exp1_clean,0.5545119340489525,1.0772059110517074,0.9472312995922324
exp1_clean,0.9439517823058542,0.8548777073587706,0.6846042253063805
exp1_clean,0.7690518712659494,0.7815895944551162,1.1005761289322282
exp1_clean,0.5884606040642124,1.0689512620395407,1.1904464699148223
exp1_clean,1.0554366611863422,0.8105721686648223,0.9237451802620439
exp1_clean,1.1014108057296892,0.6507276514927174,0.9648134023436186
exp1_clean,0.7456014208967598,0.8139118225827955,1.136429021293217
exp1_clean,0.6940049164143358,0.7771604784611613,1.2760336545002922
exp1_clean,0.7225910720599495,1.1025682091108209,0.6795177059289199
exp1_clean,0.6093122620387514,0.7940148460575094,0.9415901381480221
exp1_clean,0.6652126059062028,0.8876120201570689,0.8800959409814295
exp1_clean,0.9195932399623543,0.8145091458279475,0.6716711095819624
exp1_clean,0.9177344992470446,1.0383863496661123,0.6166521503374573
exp1_clean,0.950960259802909,1.065153198876659,1.1290908710482546
exp1_clean,0.6171948662335704,1.0202055821960396,1.1734384920114367
exp1_clean,0.6440923835859338,0.7761717225344135,1.2799978006055273
exp1_clean,0.5840213820900666,0.8669687590171641,1.3389781750279492
exp1_clean,0.6342639334256701,1.1457942105162884,0.8859953561556971
exp1_clean,1.2900230527447871,0.6482247672408232,0.6409588312969681
exp1_clean,0.9534522420088601,0.7378770901707147,0.7310124118159645
exp1_clean,1.1782145033730105,0.8516893745258862,0.8884802463277721
exp1_clean,0.8188893230388185,1.1600689784360323,0.7591859977746159
exp1_clean,0.7496103201820589,1.10877460904389,0.7179792892853919
exp1_clean,0.6673643425205367,1.1499114197723301,1.0876830402989999
exp1_clean,0.7005915730385222,0.7467579585035955,1.1445673917248322
exp1_clean,0.8052505262531336,1.0231803096401377,1.361080901137846
exp1_clean,0.6458497901922233,1.387215137269415,0.9572131764832651
exp1_clean,0.9568031768453683,0.7773096720168614,1.2095484554389337
exp1_clean,0.8624441097672632,0.9985600151702878,0.785687304800502
exp1_clean,0.9736999036494561,1.091500996442436,0.61169139926204
exp1_clean,0.6150552391232188,1.0129675609811468,0.9453524442085869
exp1_clean,0.613651394451358,0.8157785573013902,0.9493896160008779
exp1_clean,0.6822900567208019,0.9071735394026998,1.1210719938117881
exp1_clean,0.6677636011981477,0.864123693811196,1.1265775663104505
exp1_clean,0.8175626242400333,0.6672436609727804,0.6095688457958209
exp1_clean,0.8812424858294456,1.380531489202335,0.6445172550703006
exp1_clean,0.5887640819317751,1.254273496562455,1.298827950982881
exp1_clean,0.6038331977962431,0.8395932727420973,0.94505314001002
exp1_clean,0.847863402950558,0.8590061499490054,0.7703638650836089
exp1_clean,0.8094237557763113,0.8586860619482126,1.0522212038965832
exp2_noise,0.9748683011374297,0.9286066258404034,0.9576226627817265
exp2_noise,0.8618546055787827,0.903723163581695,0.9735738670872113
exp2_noise,0.740169037123029,1.2861379206574546,1.1858565299104227
exp2_noise,0.9361071248792996,0.8408832938346873,1.0967812257499296
exp2_noise,0.6034259329194676,1.1577621535939628,0.8376828132866838
